"kepid","kepoi_name","kepler_name","koi_disposition","koi_pdisposition","koi_score","koi_fpflag_nt","koi_fpflag_ss","koi_fpflag_co","koi_fpflag_ec","koi_period","koi_period_err1","koi_period_err2","koi_time0bk","koi_time0bk_err1","koi_time0bk_err2","koi_impact","koi_impact_err1","koi_impact_err2","koi_duration","koi_duration_err1","koi_duration_err2","koi_depth","koi_depth_err1","koi_depth_err2","koi_prad","koi_prad_err1","koi_prad_err2","koi_teq","koi_teq_err1","koi_teq_err2","koi_insol","koi_insol_err1","koi_insol_err2","koi_model_snr","koi_tce_plnt_num","koi_tce_delivname","koi_steff","koi_steff_err1","koi_steff_err2","koi_slogg","koi_slogg_err1","koi_slogg_err2","koi_srad","koi_srad_err1","koi_srad_err2","ra","dec","koi_kepmag"
"11303322","K03345.01","Kepler-1472 b","CONFIRMED","CANDIDATE","1.0000","0","0","0","0","38.130332400","5.8450000e-04","-5.8450000e-04","159.3878000","1.910000e-02","-1.910000e-02","0.5620","0.3900","-0.3500","6.53000","1.10000","-1.10000","1.8040e+02","2.820e+01","-2.820e+01","1.54","4.700e-01","-1.900e-01","613.0","","","33.43","29.33","-10.82","11.60","1","q1_q17_dr25_tce","6370.00","160.00","-208.00","4.410","0.062","-0.188","1.1060","0.3360","-0.1340","294.852630","49.057468","14.633"
"11241912","K03346.01","Kepler-1473 b","CONFIRMED","CANDIDATE","0.9990","0","0","0","0","14.427350880","9.1010000e-05","-9.1010000e-05","138.8402400","5.690000e-03","-5.690000e-03","0.9770","0.0300","-0.6950","4.85700","0.16000","-0.16000","1.1700e+02","6.400e+00","-6.400e+00","1.53","2.500e-01","-1.300e-01","783.0","","","88.90","40.49","-21.30","21.50","1","q1_q17_dr25_tce","5929.00","106.00","-130.00","4.403","0.076","-0.123","1.0400","0.1710","-0.0920","290.636570","48.996078","13.359"
"6043538","K07759.01","","CANDIDATE","CANDIDATE","0.9960","0","0","0","0","6.225337400","7.6110000e-05","-7.6110000e-05","133.0882000","1.050000e-02","-1.050000e-02","0.6920","0.2640","-0.4790","4.38800","0.30400","-0.30400","1.0860e+02","1.090e+01","-1.090e+01","1.92","2.800e-01","-4.300e-01","1378.0","","","851.73","333.76","-363.24","11.80","1","q1_q17_dr25_tce","6263.00","82.00","-75.00","4.024","0.196","-0.084","1.7260","0.2580","-0.3870","292.180570","41.315540","14.918"
"8824737","K03347.01","Kepler-1917 b","CONFIRMED","CANDIDATE","0.9600","0","0","0","0","12.902358740","8.4030000e-05","-8.4030000e-05","139.1510500","5.300000e-03","-5.300000e-03","0.3820","0.0700","-0.3820","2.44600","0.15500","-0.15500","3.5440e+02","2.670e+01","-2.670e+01","1.49","3.400e-01","-1.300e-01","675.0","","","48.99","33.53","-12.99","15.70","1","q1_q17_dr25_tce","5530.00","166.00","-166.00","4.586","0.036","-0.144","0.7880","0.1760","-0.0700","294.103910","45.001419","15.487"
"9349757","K03348.01","Kepler-1474 b","CONFIRMED","CANDIDATE","0.9400","0","0","0","0","36.433786700","3.7770000e-04","-3.7770000e-04","132.9057300","7.620000e-03","-7.620000e-03","0.2500","0.1970","-0.2500","4.38800","0.19200","-0.19200","4.0680e+02","2.720e+01","-2.720e+01","2.20","3.300e-01","-3.100e-01","561.0","","","23.35","9.57","-6.96","16.20","1","q1_q17_dr25_tce","5566.00","83.00","-75.00","4.329","0.132","-0.108","1.0990","0.1680","-0.1530","294.694060","45.866840","15.246"
"11519134","K03419.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","1","0","0","58.585035700","9.5610000e-06","-9.5610000e-06","140.7996760","1.290000e-04","-1.290000e-04","1.3090","0.2960","-0.1920","3.59390","0.01420","-0.01420","7.5468e+04","1.510e+02","-1.510e+02","149.98","3.250e+01","-4.881e+01","707.0","","","59.16","38.36","-35.06","656.50","1","q1_q17_dr25_tce","6379.00","174.00","-174.00","3.925","0.273","-0.117","1.9940","0.4320","-0.6490","297.039640","49.469139","13.061"
"7289338","K03420.02","","CANDIDATE","CANDIDATE","0.9690","0","0","0","0","12.501490500","1.5350000e-04","-1.5350000e-04","142.5593400","9.630000e-03","-9.630000e-03","0.4300","0.0150","-0.4300","3.88200","0.29800","-0.29800","2.2010e+02","2.230e+01","-2.230e+01","2.24","3.600e-01","-4.400e-01","952.0","","","194.30","82.18","-75.61","10.80","1","q1_q17_dr25_tce","5821.00","78.00","-78.00","4.127","0.182","-0.098","1.4920","0.2410","-0.2940","294.015290","42.824371","15.589"
"5004909","K03421.01","","CANDIDATE","CANDIDATE","0.1350","0","0","0","0","40.651102100","7.6210000e-04","-7.6210000e-04","164.5528000","1.810000e-02","-1.810000e-02","0.6820","0.2710","-0.4420","11.28200","0.54500","-0.54500","1.3640e+02","9.300e+00","-9.300e+00","1.70","3.100e-01","-2.100e-01","651.0","","","42.54","19.52","-11.49","17.30","1","q1_q17_dr25_tce","6297.00","69.00","-88.00","4.260","0.095","-0.116","1.3690","0.2490","-0.1660","289.919710","40.168530","13.935"
"6278670","K07775.01","","CANDIDATE","CANDIDATE","0.5710","0","0","0","0","89.945828000","1.7160000e-03","-1.7160000e-03","133.5634000","1.690000e-02","-1.690000e-02","0.1710","0.2900","-0.1710","2.28600","0.53900","-0.53900","3.3560e+02","7.120e+01","-7.120e+01","3.46","2.210e+00","-2.210e+00","509.0","","","15.86","32.13","-14.02","6.60","2","q1_q17_dr25_tce","5115.00","153.00","-138.00","3.819","0.791","-0.339","1.9240","1.2310","-1.2310","289.727910","41.612289","13.640"
"5898983","K03422.01","","CANDIDATE","CANDIDATE","0.3650","0","0","0","0","40.145475700","8.9740000e-04","-8.9740000e-04","133.7186000","3.070000e-02","-3.070000e-02","0.4910","0.4510","-0.2860","5.20000","3.90000","-3.90000","3.1080e+02","6.710e+01","-6.710e+01","13.01","1.980e+00","-5.940e+00","1640.0","","","1708.38","1122.50","-1423.71","5.20","1","q1_q17_dr25_tce","7852.00","447.00","-1044.00","3.159","0.368","-0.092","7.1620","1.0910","-3.2730","297.714870","41.104279","13.201"
"7703955","K01707.02","Kepler-315 c","CONFIRMED","CANDIDATE","0.9950","0","0","0","0","265.478470000","5.2020000e-03","-5.2020000e-03","151.0673000","1.000000e-02","-1.000000e-02","0.9560","0.0570","-0.6740","10.28000","1.20000","-1.20000","1.0407e+03","6.660e+01","-6.660e+01","4.20","5.700e-01","-5.700e-01","291.0","","","1.70","0.65","-0.52","18.10","2","q1_q17_dr25_tce","5792.00","104.00","-104.00","4.375","0.126","-0.103","1.0050","0.1360","-0.1360","298.023100","43.363522","15.321"
"8552719","K01792.02","","FALSE POSITIVE","FALSE POSITIVE","0.0000","1","0","0","0","1.546222068","8.5530000e-06","-8.5530000e-06","132.4595100","4.790000e-03","-4.790000e-03","0.5030","0.0210","-0.4790","7.99800","0.14200","-0.14200","4.9400e+01","1.200e+00","-1.200e+00","0.77","1.200e-01","-8.000e-02","1578.0","","","1465.41","655.32","-367.45","56.60","3","q1_q17_dr25_tce","5611.00","100.00","-112.00","4.388","0.080","-0.120","1.0730","0.1730","-0.1060","288.971650","44.624531","12.160"
"12164634","K03491.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","1","0","0","89.331382800","1.8760000e-04","-1.8760000e-04","204.1850300","1.660000e-03","-1.660000e-03","0.8990","0.0040","-0.0050","11.91900","0.10600","-0.10600","2.1776e+03","1.550e+01","-1.550e+01","8.02","2.710e+00","-1.450e+00","558.0","","","22.89","22.75","-9.93","169.50","1","q1_q17_dr25_tce","6860.00","189.00","-283.00","4.233","0.108","-0.201","1.4670","0.4950","-0.2660","294.322570","50.741692","13.680"
"5193077","K03492.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","1","1","0","22.294148500","3.4170000e-04","-3.4170000e-04","146.4526000","1.180000e-02","-1.180000e-02","0.7090","0.2430","-0.4880","3.18800","0.70400","-0.70400","1.0090e+02","1.490e+01","-1.490e+01","1.50","3.100e-01","-3.200e-01","760.0","","","78.93","49.44","-35.23","13.60","1","q1_q17_dr25_tce","5915.00","160.00","-178.00","4.223","0.165","-0.135","1.3920","0.2910","-0.2910","293.572110","40.357800","13.030"
"5617259","K07733.01","","CANDIDATE","CANDIDATE","0.1390","0","0","0","0","1.048130894","","","132.3528023","","","0.2160","","","5.67070","","","1.9180e+02","","","4.52","4.200e-01","-2.350e+00","3871.0","","","52952.95","18406.17","-42641.33","5.20","1","q1_q17_dr25_tce","7673.00","239.00","-319.00","3.679","0.493","-0.058","3.2140","0.2950","-1.6700","290.960940","40.896198","11.860"
"8880123","K03493.01","Kepler-1925 b","CONFIRMED","CANDIDATE","0.9980","0","0","0","0","46.716233600","8.3670000e-04","-8.3670000e-04","145.5064000","1.530000e-02","-1.530000e-02","0.2660","0.2050","-0.2660","7.25900","0.41700","-0.41700","3.4550e+02","2.640e+01","-2.640e+01","2.03","3.300e-01","-1.800e-01","531.0","","","18.74","8.08","-4.01","15.40","1","q1_q17_dr25_tce","5856.00","79.00","-79.00","4.386","0.066","-0.123","1.0920","0.1800","-0.0970","289.828800","45.102760","15.223"
"9474756","K03495.01","","CANDIDATE","CANDIDATE","0.9240","0","0","0","0","17.606270100","3.9760000e-04","-3.9760000e-04","147.1894000","1.670000e-02","-1.670000e-02","0.9230","0.0310","-0.6300","6.13400","0.61200","-0.61200","1.4620e+02","1.540e+01","-1.540e+01","1.72","2.700e-01","-2.200e-01","753.0","","","75.96","31.78","-21.53","10.40","1","q1_q17_dr25_tce","5808.00","78.00","-78.00","4.326","0.110","-0.110","1.1590","0.1850","-0.1510","295.553740","46.029110","15.135"
"10068919","K03573.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","1","0","0","43.562258580","2.7310000e-05","-2.7310000e-05","153.2707530","5.150000e-04","-5.150000e-04","1.2950","36.4200","-0.1160","3.68730","0.03050","-0.03050","5.1325e+04","3.680e+02","-3.680e+02","80.02","2.527e+01","-1.264e+01","624.0","","","35.83","32.71","-13.36","163.60","1","q1_q17_dr25_tce","6411.00","162.00","-194.00","4.307","0.108","-0.201","1.2160","0.3840","-0.1920","289.264160","47.005989","13.676"
"7353970","K03574.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","1","1","0","198.443477000","1.1540000e-04","-1.1540000e-04","155.6155570","4.840000e-04","-4.840000e-04","1.1490","0.0510","-0.0430","9.97760","0.02680","-0.02680","3.9943e+04","1.030e+02","-1.030e+02","41.72","4.230e+00","-2.790e+00","279.0","","","1.44","0.44","-0.29","464.20","1","q1_q17_dr25_tce","5420.00","107.00","-107.00","4.502","0.056","-0.077","0.8680","0.0880","-0.0580","289.024930","42.935928","13.760"
"12316447","K03575.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","1","0","0","17.907664726","3.6190000e-06","-3.6190000e-06","139.7437610","2.290000e-04","-2.290000e-04","2.7900","0.1460","-0.1540","5.58652","0.00892","-0.00892","2.6541e+05","2.110e+02","-2.110e+02","282.86","9.266e+01","-3.097e+01","746.0","","","73.31","72.83","-23.57","1731.40","1","q1_q17_dr25_tce","6173.00","193.00","-236.00","4.447","0.054","-0.216","1.0410","0.3410","-0.1140","296.115420","51.007111","16.107"
"5823557","K07743.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","0","0","1","2.404412200","3.6650000e-05","-3.6650000e-05","133.2244000","1.670000e-02","-1.670000e-02","0.5590","0.0040","-0.4820","4.57500","0.59100","-0.59100","4.2700e+01","5.200e+00","-5.200e+00","0.85","2.600e-01","-1.600e-01","1662.0","","","1805.11","1615.47","-764.68","10.80","1","q1_q17_dr25_tce","6398.00","175.00","-214.00","4.276","0.132","-0.198","1.2490","0.3800","-0.2340","299.630280","41.035690","13.894"
"10491554","K03576.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","1","0","0","22.771964840","2.3260000e-05","-2.3260000e-05","140.4865000","1.040000e-03","-1.040000e-03","0.6030","0.0450","-0.0430","8.34760","0.02880","-0.02880","3.2545e+05","1.057e+03","-1.057e+03","104.17","2.891e+01","-3.853e+01","835.0","","","114.90","100.17","-75.33","305.20","1","q1_q17_dr25_tce","6049.00","211.00","-211.00","4.067","0.350","-0.150","1.5570","0.4320","-0.5760","298.913330","47.657871","15.018"
"9785454","K03577.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","1","0","0","184.520153920","4.7810000e-05","-4.7810000e-05","237.6987210","1.980000e-04","-1.980000e-04","0.8860","0.0080","-0.0080","15.35640","0.01720","-0.01720","4.9269e+04","4.390e+01","-4.390e+01","23.38","4.210e+00","-3.170e+00","275.0","","","1.36","0.77","-0.45","1759.10","1","q1_q17_dr25_tce","5341.00","160.00","-144.00","4.514","0.096","-0.132","0.7760","0.1400","-0.1050","297.341640","46.543362","14.070"
"8636333","K03349.01","Kepler-1475 b","CONFIRMED","CANDIDATE","0.9670","0","0","0","0","82.175197000","1.1260000e-03","-1.1260000e-03","197.2018700","8.820000e-03","-8.820000e-03","0.0150","0.4400","-0.0150","8.66400","0.32300","-0.32300","5.4640e+02","3.050e+01","-3.050e+01","2.24","6.800e-01","-2.300e-01","441.0","","","8.92","8.18","-2.63","20.80","1","q1_q17_dr25_tce","6247.00","188.00","-206.00","4.489","0.050","-0.200","0.9540","0.2910","-0.0970","295.948270","44.753120","15.292"
"7136958","K03350.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","1","0","0","29.015852933","5.7020000e-06","-5.7020000e-06","138.4024770","1.810000e-04","-1.810000e-04","12.2230","21.3700","-1.7430","7.19844","0.00823","-0.00823","7.1432e+04","6.550e+01","-6.550e+01","1183.06","3.281e+02","-2.012e+02","592.0","","","29.11","24.94","-11.57","1268.80","1","q1_q17_dr25_tce","5783.00","190.00","-190.00","4.415","0.139","-0.186","0.9410","0.2610","-0.1600","296.939760","42.691921","15.546"
"1995732","K03351.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","1","0","0","77.362414760","2.2160000e-05","-2.2160000e-05","139.0956260","2.410000e-04","-2.410000e-04","0.9950","0.0300","-0.0350","12.13170","0.01180","-0.01180","9.6586e+04","9.070e+01","-9.070e+01","41.66","7.540e+00","-3.480e+00","362.0","","","4.08","2.31","-1.05","1246.30","1","q1_q17_dr25_tce","5359.00","159.00","-159.00","4.570","0.037","-0.112","0.7900","0.1430","-0.0660","286.216000","37.425240","15.673"
"6069674","K07761.01","","FALSE POSITIVE","FALSE POSITIVE","0.2530","1","0","0","0","495.710950000","1.5920000e-02","-1.5920000e-02","450.0348000","1.640000e-02","-1.640000e-02","0.7180","0.2440","-0.4960","4.51400","0.81700","-0.81700","4.4310e+02","6.730e+01","-6.730e+01","4.41","1.080e+00","-2.010e+00","330.0","","","2.80","2.15","-2.07","8.50","1","q1_q17_dr25_tce","6054.00","201.00","-201.00","3.911","0.472","-0.118","1.9530","0.4790","-0.8900","298.884520","41.300442","13.867"
"8081239","K03352.01","Kepler-1476 b","CONFIRMED","CANDIDATE","0.9980","0","0","0","0","10.358570390","6.2580000e-05","-6.2580000e-05","138.3079400","4.480000e-03","-4.480000e-03","0.0740","0.3730","-0.0740","2.57700","0.12300","-0.12300","2.7370e+02","2.120e+01","-2.120e+01","1.68","5.000e-01","-2.200e-01","860.0","","","129.28","113.22","-42.29","15.10","1","q1_q17_dr25_tce","5893.00","158.00","-176.00","4.423","0.084","-0.196","1.0200","0.3050","-0.1310","284.532100","43.989960","15.408"
"5308663","K01562.02","","CANDIDATE","CANDIDATE","0.7760","0","0","0","0","20.067924700","2.7640000e-04","-2.7640000e-04","150.7703000","1.150000e-02","-1.150000e-02","0.8490","0.1040","-0.6280","5.23600","0.22800","-0.22800","4.8220e+02","3.530e+01","-3.530e+01","2.25","6.600e-01","-2.100e-01","662.0","","","45.49","40.49","-13.81","13.80","2","q1_q17_dr25_tce","5997.00","189.00","-231.00","4.522","0.050","-0.200","0.9040","0.2640","-0.0880","299.556000","40.456551","15.590"
"3745559","K03423.01","Kepler-1920 b","CONFIRMED","CANDIDATE","1.0000","0","0","0","0","30.254118600","2.0800000e-04","-2.0800000e-04","136.6387300","5.850000e-03","-5.850000e-03","0.1220","0.3310","-0.1220","2.13400","0.17700","-0.17700","5.7630e+02","5.640e+01","-5.640e+01","2.80","9.600e-01","-3.200e-01","660.0","","","44.87","45.39","-14.13","12.30","1","q1_q17_dr25_tce","6277.00","170.00","-208.00","4.402","0.056","-0.224","1.1610","0.4000","-0.1330","291.062040","38.863312","14.296"
"8356054","K03424.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","1","0","0","17.081202417","2.5870000e-06","-2.5870000e-06","134.2964310","1.310000e-04","-1.310000e-04","0.9150","0.0310","-0.0290","7.20617","0.00594","-0.00594","1.3414e+05","1.050e+02","-1.050e+02","39.24","7.150e+00","-3.050e+00","585.0","","","27.61","16.63","-7.23","1524.80","1","q1_q17_dr25_tce","5431.00","189.00","-189.00","4.623","0.035","-0.105","0.7080","0.1290","-0.0550","287.972600","44.333611","15.863"
"9117416","K03425.01","Kepler-1921 b","CONFIRMED","CANDIDATE","0.9950","0","0","0","0","20.034708000","1.8190000e-04","-1.8190000e-04","145.4541000","7.310000e-03","-7.310000e-03","0.1930","0.2700","-0.1930","6.49000","0.20900","-0.20900","1.2440e+02","5.800e+00","-5.800e+00","2.24","5.200e-01","-9.000e-01","967.0","","","207.16","150.16","-142.72","22.90","1","q1_q17_dr25_tce","6120.00","195.00","-217.00","3.934","0.398","-0.133","2.0000","0.4670","-0.8010","300.316190","45.495380","13.266"
"6356400","K07776.01","","CANDIDATE","CANDIDATE","0.7400","0","0","0","0","541.924520000","1.9340000e-02","-1.9340000e-02","326.8745000","2.400000e-02","-2.400000e-02","0.9500","0.0260","-0.6540","21.40000","1.70000","-1.70000","1.5042e+03","9.710e+01","-9.710e+01","3.15","2.300e-01","-2.900e-01","144.0","","","0.10","0.03","-0.02","18.10","1","q1_q17_dr25_tce","4378.00","131.00","-131.00","4.640","0.052","-0.024","0.6140","0.0450","-0.0560","289.287720","41.799938","15.671"
"9117416","K03425.02","Kepler-1921 c","CONFIRMED","CANDIDATE","0.9530","0","0","0","0","3.157220860","1.9470000e-05","-1.9470000e-05","131.6991500","4.800000e-03","-4.800000e-03","0.0010","0.4550","-0.0010","3.76200","0.14300","-0.14300","4.9700e+01","3.200e+00","-3.200e+00","1.41","3.300e-01","-5.700e-01","1791.0","","","2436.47","1766.22","-1678.55","17.40","2","q1_q17_dr25_tce","6120.00","195.00","-217.00","3.934","0.398","-0.133","2.0000","0.4670","-0.8010","300.316190","45.495380","13.266"
"5900235","K03426.01","","CANDIDATE","CANDIDATE","0.3930","0","0","0","0","58.770104500","9.3150000e-04","-9.3150000e-04","174.7750000","1.190000e-02","-1.190000e-02","0.5510","0.0340","-0.4600","6.99500","0.41400","-0.41400","2.2440e+02","1.980e+01","-1.980e+01","1.57","4.500e-01","-2.400e-01","508.0","","","15.78","13.68","-5.93","13.20","1","q1_q17_dr25_tce","6158.00","184.00","-203.00","4.397","0.108","-0.186","1.0130","0.2920","-0.1570","298.000890","41.196991","14.324"
"9474756","K03495.02","","CANDIDATE","CANDIDATE","0.9050","0","0","0","0","6.685438000","1.8280000e-04","-1.8280000e-04","132.3184000","1.420000e-02","-1.420000e-02","0.8530","0.0210","-0.6020","5.09000","0.80100","-0.80100","8.9200e+01","1.310e+01","-1.310e+01","1.25","2.000e-01","-1.600e-01","1040.0","","","276.02","115.49","-78.23","9.70","2","q1_q17_dr25_tce","5808.00","78.00","-78.00","4.326","0.110","-0.110","1.1590","0.1850","-0.1510","295.553740","46.029110","15.135"
"7517261","K03496.01","Kepler-1511 b","CONFIRMED","CANDIDATE","0.9970","0","0","0","0","23.238558700","4.4830000e-04","-4.4830000e-04","143.5274000","1.780000e-02","-1.780000e-02","0.3550","0.1080","-0.3550","8.43200","0.37400","-0.37400","1.6120e+02","1.120e+01","-1.120e+01","2.18","6.400e-01","-5.700e-01","903.0","","","157.09","135.63","-84.07","15.50","1","q1_q17_dr25_tce","6602.00","181.00","-250.00","4.108","0.220","-0.180","1.6850","0.4940","-0.4440","288.421200","43.179794","13.932"
"7517261","K03496.02","","CANDIDATE","CANDIDATE","0.9940","0","0","0","0","8.543377400","1.9840000e-04","-1.9840000e-04","137.9895000","1.920000e-02","-1.920000e-02","0.7480","0.2260","-0.5050","6.14900","0.47800","-0.47800","7.5100e+01","8.300e+00","-8.300e+00","1.58","4.600e-01","-4.200e-01","1260.0","","","595.97","514.55","-318.95","10.30","2","q1_q17_dr25_tce","6602.00","181.00","-250.00","4.108","0.220","-0.180","1.6850","0.4940","-0.4440","288.421200","43.179794","13.932"
"5653795","K07734.01","","FALSE POSITIVE","FALSE POSITIVE","0.2300","1","0","0","0","118.314913000","3.3620000e-03","-3.3620000e-03","215.6117000","1.770000e-02","-1.770000e-02","0.5220","0.4650","-0.3200","4.79000","1.40000","-1.40000","2.1630e+02","4.600e+01","-4.600e+01","7.23","1.050e+00","-3.160e+00","786.0","","","90.09","46.16","-65.44","7.00","2","q1_q17_dr25_tce","6190.00","223.00","-223.00","3.340","0.391","-0.069","4.7630","0.6940","-2.0820","299.836300","40.886730","13.172"
"8424002","K03497.01","Kepler-1512 b","CONFIRMED","CANDIDATE","1.0000","0","0","0","0","20.359718990","5.4790000e-05","-5.4790000e-05","134.2912300","2.180000e-03","-2.180000e-03","0.9250","0.0050","-0.6930","2.15210","0.06210","-0.06210","3.4570e+02","1.520e+01","-1.520e+01","0.80","1.200e-01","-1.600e-01","276.0","","","1.38","0.58","-0.58","26.80","1","q1_q17_dr25_tce","3419.00","67.00","-76.00","4.904","0.084","-0.052","0.3440","0.0510","-0.0700","289.274510","44.470322","13.393"
"8635938","K03498.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","1","0","1","43.798566000","3.4700000e-04","-3.4700000e-04","172.5850500","7.470000e-03","-7.470000e-03","1.1820","72.6400","-1.5900","6.40100","0.31000","-0.31000","2.9040e+02","1.350e+01","-1.350e+01","48.52","8.080e+00","-1.750e+01","721.0","","","63.80","35.13","-40.43","26.10","1","q1_q17_dr25_tce","5611.00","186.00","-152.00","3.842","0.344","-0.108","2.2270","0.3710","-0.8030","295.823760","44.795910","12.963"
